id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5940866,"Sunny room, en-suite bathroom, minutes to Boston",12720679,Valerie,,East Boston,42.37615,-71.03331,Private room,75,2,355,2020-03-11,4.74,1,29
5967421,The Meditation Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,41,91,171,2019-12-31,2.28,4,243
5976821,Heart of the South End Near It All! MUST LOVE CATS,432317,Julie,,South End,42.34462,-71.07021,Shared room,119,1,230,2021-07-04,5.99,2,69
6080461,"$89*  Special! Comfortable, 1.5 miles to Center",28662210,Terry,,Roxbury,42.32966,-71.09597,Entire home/apt,159,3,94,2019-12-01,1.64,4,103
6089865,"Little Italy, Historic, Freedom Trail, TD Garden",3637081,Jason Or Jose,,North End,42.36545,-71.05623,Entire home/apt,167,1,431,2021-07-11,5.75,7,114
6119918,"RENOVATED, Pvt entrance, CDC cleaning, Whole Foods",546854,Sanjay,,Allston,42.34689,-71.13679,Entire home/apt,120,32,110,2021-05-30,1.57,1,128
6179374,Harvard Boston University MIT,30489899,Home On Blaine,,Allston,42.35483,-71.13694,Private room,45,91,6,2015-09-14,0.23,3,253
6227976,Safe Quiet Neighborhood by Harvard,32304279,Charles And Grace,,Allston,42.35848,-71.12972,Private room,158,30,4,2016-10-19,0.05,8,41
6238463,Pvt tree top suite in great location,31691830,Penny,,Jamaica Plain,42.31583,-71.11448,Private room,116,2,170,2021-07-10,3.53,1,130
6248970,Spacious room convenient to subway,32449720,Shawn,,Jamaica Plain,42.31984,-71.10569,Private room,49,3,254,2021-06-08,3.69,1,100
6261296,"Free parking, 1 private room",7614614,Yedan,,West Roxbury,42.28951,-71.15657,Private room,91,2,106,2020-03-20,1.51,1,219
6296656,Brand New 2 BR | 1 BA in So. BOS #1,9410008,Jason,,South Boston,42.33536,-71.04523,Entire home/apt,257,10,180,2021-01-31,2.42,19,54
6401859,`Hidden Gem in Boston,17890131,Grace & Mark,,Hyde Park,42.24638,-71.11757,Entire home/apt,89,1,117,2019-11-25,1.84,1,0
6426364,Great city views top floor one bed #7,9653086,Glenn,,South End,42.34144,-71.0763,Entire home/apt,104,29,78,2021-05-01,2.87,6,255
6444303,⭐️Berklee 360°Deck⭐️ PrivateBath ⭐️ WalkScore95 ⭐️,1651480,Edward,,South End,42.34232,-71.07595,Private room,108,29,203,2020-03-08,2.79,4,7
6465075,Spacious 5BR Condo Near Metro,635157,Catlin,,Jamaica Plain,42.29828,-71.11048,Entire home/apt,449,3,120,2021-07-05,2.60,1,294
6489209,"Large room, excellent access",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,53,4,67,2021-06-12,1.42,2,47
6513924,Spacious unit near public transportation,16398126,Chris,,Roslindale,42.2863,-71.11945,Entire home/apt,64,91,105,2019-11-30,1.74,1,269
6576530,Luxury Sunny Hill Townhouse Unit #2,14785487,Aihua,,Roxbury,42.31043,-71.08642,Entire home/apt,500,28,16,2021-03-24,0.23,5,365
6603827,Cozy private room near bus stop,34552909,Barrie,,Roslindale,42.28411,-71.11693,Private room,50,29,10,2020-10-10,0.44,3,315
6609546,Beautiful Waterfront Location.,34584706,George,,South Boston Waterfront,42.34791,-71.04196,Private room,149,29,226,2020-03-12,3.94,2,361
6646604,"Sunny renovated 1 bed, near BC,BU",31340713,Kama,,Brighton,42.34118,-71.14678,Entire home/apt,134,29,32,2021-05-29,0.46,12,104
6677469,south end/back bay brownstone,34949685,Oine,,South End,42.34449,-71.07674,Entire home/apt,277,3,55,2019-11-10,16.67,1,199
6685682,Vintage Brownstone on Newbury|1 BR 1BA #3,814298,Thatch,,Back Bay,42.34821,-71.08625,Entire home/apt,173,2,101,2021-06-27,5.87,96,45
6690605,Renovated Boston Apartment,35018472,Jennifer,,Charlestown,42.37639,-71.06389,Entire home/apt,200,91,24,2019-08-13,0.41,1,0
6716872,Lovely Comm Ave Sublet,27805870,Eileen,,Brighton,42.33864,-71.15349,Private room,200,91,0,,,1,0
6741968,Entire Loft Apt in Prestigious Beacon Hill,28662502,Tiffany,,Downtown,42.359,-71.06203,Entire home/apt,79,91,259,2020-10-11,3.57,1,125
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Chinatown,42.34991,-71.06164,Entire home/apt,207,91,7,2020-06-06,0.09,1,203
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,106,1,149,2021-06-18,3.61,55,221
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,114,1,82,2021-05-02,3.04,55,218
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,133,1,117,2021-06-12,2.27,55,240
6759004,Stylish & Comfortable Newbury St Studio; #10,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,132,1,170,2021-06-28,2.97,55,293
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,139,1,52,2021-06-01,1.04,55,224
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,114,1,105,2021-06-24,2.39,55,236
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,134,1,202,2021-06-24,2.88,55,200
6764572,Experience an 1880s Victorian house,35411494,Jon&Margrit,,Jamaica Plain,42.31783,-71.10651,Private room,95,1,230,2021-03-02,3.16,2,0
6780077,"Treetop and Ocean view, safe, near metro",9898255,Jessica,,Dorchester,42.31392,-71.06137,Private room,70,2,29,2021-06-29,1.05,5,296
6793945,Stylish South End Apartment,35331408,Andrew,,South End,42.33768,-71.07624,Entire home/apt,180,29,101,2021-01-29,1.65,1,1
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,33,91,11,2016-09-21,0.17,31,365
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,106,1,82,2021-06-19,2.14,55,238
6819620,Renovated Parking EZ to downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,37,91,5,2017-05-23,0.08,31,365
6823017,"Allston, Close to Harvard Business School + BU A",19548932,Yi,,Allston,42.35803,-71.12952,Private room,68,91,253,2019-09-04,4.04,1,207
6843795,A Fenway Getaway,23249169,Helen,,Fenway,42.34512,-71.09479,Entire home/apt,185,91,103,2020-01-07,2.23,1,109
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,121,1,141,2021-05-28,2.44,55,224
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,134,1,79,2021-05-17,2.26,55,230
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,,Jamaica Plain,42.31927,-71.11325,Private room,60,91,0,,,1,0
6879036,Stylish Studio on Newbury St; #3,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,115,1,210,2021-06-27,3.66,55,233
6882615,"City Living with a View, Newbury St; #4",22348222,Maverick,,Back Bay,42.34979,-71.08263,Entire home/apt,133,1,218,2021-05-22,6.37,55,249
6908525,"Stylish Studio on Newbury St, THIS IS BOSTON!; #12",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,128,1,187,2021-06-27,5.03,55,292
6914155,Spacious bedroom close to downtown,36234262,Kimberly,,Dorchester,42.315,-71.0564,Private room,59,91,0,,,1,0
6914622,"Exquisite 5 Rm Treetop Haven, JP Center, Driveway!",36238599,Julie,,Jamaica Plain,42.30849,-71.11721,Entire home/apt,284,2,37,2021-06-01,0.75,1,313
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,,Jamaica Plain,42.32132,-71.10957,Entire home/apt,250,91,1,2016-08-08,0.02,1,0
6990904,Cozy JP bedroom near Orange Line T,16337422,Orion,,Jamaica Plain,42.31355,-71.10003,Private room,161,91,25,2019-05-19,0.34,2,179
7018497,2 Bedroom in the heart of Boston,25960013,George,,North End,42.367,-71.05764,Entire home/apt,200,91,6,2015-10-04,0.08,1,0
7053454,Basement apartment in Charlestown,36992931,Ryan,,Charlestown,42.38239,-71.06393,Private room,200,91,8,2016-07-29,0.11,1,365
7054912,North Station Luxury Apartment!,6223931,Richard,,Downtown,42.36478,-71.06122,Entire home/apt,225,91,2,2015-07-09,0.03,1,0
7055184,Clean bedroom in Allston,22419290,Sylvia,,Allston,42.35368,-71.13452,Private room,35,91,2,2015-08-09,0.03,1,0
7086825,Private Room near public transport,34552909,Barrie,,Roslindale,42.28249,-71.1146,Private room,50,29,18,2021-06-22,0.26,3,254
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,34,91,7,2017-05-01,0.10,31,365
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,34,91,6,2016-10-20,0.09,31,365
7179321,Private bedroom,37610133,Natalie,,East Boston,42.37169,-71.03819,Private room,71,91,17,2017-10-18,0.32,1,0
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,Minter,,Dorchester,42.29325,-71.05707,Private room,72,2,132,2021-05-11,2.72,3,3
7239024,M&R Quiet Back Room Parking Bathroom,7988017,Minter,,Dorchester,42.29348,-71.05569,Private room,76,2,205,2021-07-09,3.26,3,345
7273770,Boston 2 bedroom top floor condo w/balcony!,4191762,Jeff,,Jamaica Plain,42.30483,-71.11486,Entire home/apt,150,91,5,2016-10-09,0.08,1,0
7279874,One Bedroom right by Fenway Park,2800145,Pragya,,Fenway,42.34687,-71.09051,Entire home/apt,135,91,15,2018-06-24,0.21,1,0
7281884,Charming urban studio,25742899,Tyree,,Roxbury,42.31236,-71.08133,Entire home/apt,73,91,110,2017-06-18,1.52,1,0
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,Susie,,Jamaica Plain,42.31572,-71.10847,Entire home/apt,130,2,234,2021-05-16,3.27,2,115
7298966,"Quiet, sunny studio, directly on the T",31289781,Dustin,,Brighton,42.343,-71.14416,Entire home/apt,87,32,7,2020-04-20,0.13,1,161
7308623,Beautiful Apartment in Beacon Hill,36811327,Carolyn,,West End,42.36207,-71.06885,Private room,60,91,1,2016-04-18,0.02,1,0
7309178,Bright room in good location near public transport,22879353,Tibisay,,Mission Hill,42.33461,-71.10642,Private room,55,91,7,2019-10-19,0.19,1,0
